"p","U:0","U:1","U:2","nuTilda","nut","wallShearStress:0","wallShearStress:1","wallShearStress:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
15.001,0.62642,-0.0054414,0,4.7204e-005,3.8114e-005,-0.015278,0.00016165,0,1,0.18491,0.18491,-0.025,0
15.004,0.62766,-0.0054239,0,4.7174e-005,3.8082e-005,-0.015309,0.00016106,0,1,0.18511,0.18511,-0.025,0
15.007,0.62889,-0.0054065,0,4.7143e-005,3.8049e-005,-0.015341,0.00016046,0,1,0.18532,0.18532,-0.025,0
15.01,0.63013,-0.005389,0,4.7113e-005,3.8017e-005,-0.015372,0.00015987,0,1,0.18553,0.18553,-0.025,0
15.013,0.63134,-0.0053693,-3.1707e-021,4.7084e-005,3.7986e-005,-0.015403,0.0001592,4.1943e-022,1,0.18573,0.18573,-0.025,0
15.016,0.63254,-0.0053487,-7.6055e-021,4.7054e-005,3.7955e-005,-0.015433,0.00015851,1.0057e-021,1,0.18594,0.18594,-0.025,0
15.019,0.63374,-0.005328,-1.2042e-020,4.7025e-005,3.7924e-005,-0.015464,0.00015781,1.5918e-021,1,0.18614,0.18614,-0.025,0
15.022,0.63494,-0.0053074,-1.648e-020,4.6996e-005,3.7893e-005,-0.015494,0.00015712,2.1777e-021,1,0.18634,0.18634,-0.025,0
15.025,0.63615,-0.0052867,-2.092e-020,4.6967e-005,3.7862e-005,-0.015525,0.00015642,2.7635e-021,1,0.18655,0.18655,-0.025,0
15.028,0.63735,-0.005266,-2.5362e-020,4.6938e-005,3.7831e-005,-0.015555,0.00015573,3.3491e-021,1,0.18676,0.18676,-0.025,0
15.031,0.63856,-0.0052454,-2.9805e-020,4.6909e-005,3.78e-005,-0.015586,0.00015503,3.9345e-021,1,0.18696,0.18696,-0.025,0
15.034,0.63976,-0.0052247,-3.4251e-020,4.688e-005,3.7769e-005,-0.015616,0.00015434,4.5198e-021,1,0.18717,0.18717,-0.025,0
15.037,0.64097,-0.005204,-3.8698e-020,4.6851e-005,3.7738e-005,-0.015647,0.00015365,5.1048e-021,1,0.18737,0.18737,-0.025,0
15.04,0.64217,-0.0051828,-4.2705e-020,4.6822e-005,3.7707e-005,-0.015677,0.00015294,5.6315e-021,1,0.18757,0.18757,-0.025,0
15.042,0.64333,-0.0051572,-4.2713e-020,4.6794e-005,3.7677e-005,-0.015706,0.00015209,5.6307e-021,1,0.18778,0.18778,-0.025,0
15.045,0.6445,-0.0051317,-4.2722e-020,4.6765e-005,3.7647e-005,-0.015735,0.00015124,5.6298e-021,1,0.18799,0.18799,-0.025,0
15.048,0.64566,-0.0051061,-4.2731e-020,4.6737e-005,3.7617e-005,-0.015765,0.00015039,5.629e-021,1,0.18819,0.18819,-0.025,0
15.051,0.64683,-0.0050805,-4.2739e-020,4.6709e-005,3.7587e-005,-0.015794,0.00014954,5.6282e-021,1,0.18839,0.18839,-0.025,0
15.054,0.648,-0.0050549,-4.2748e-020,4.6681e-005,3.7557e-005,-0.015823,0.00014869,5.6274e-021,1,0.1886,0.1886,-0.025,0
15.057,0.64916,-0.0050293,-4.2757e-020,4.6653e-005,3.7527e-005,-0.015852,0.00014784,5.6266e-021,1,0.1888,0.1888,-0.025,0
15.059,0.65033,-0.0050036,-4.2765e-020,4.6625e-005,3.7497e-005,-0.015882,0.00014699,5.6257e-021,1,0.18901,0.18901,-0.025,0
15.062,0.6515,-0.004978,-4.2774e-020,4.6596e-005,3.7467e-005,-0.015911,0.00014614,5.6249e-021,1,0.18922,0.18922,-0.025,0
15.065,0.65267,-0.0049524,-4.2783e-020,4.6568e-005,3.7437e-005,-0.01594,0.00014529,5.6241e-021,1,0.18942,0.18942,-0.025,0
15.068,0.65381,-0.0049237,-3.7539e-020,4.654e-005,3.7407e-005,-0.015968,0.00014435,4.9242e-021,1,0.18962,0.18962,-0.025,0
15.071,0.65493,-0.0048907,-2.4696e-020,4.6514e-005,3.7378e-005,-0.015996,0.00014326,3.2137e-021,1,0.18983,0.18983,-0.025,0
15.074,0.65605,-0.0048577,-1.1848e-020,4.6487e-005,3.735e-005,-0.016024,0.00014218,1.5038e-021,1,0.19004,0.19004,-0.025,0
15.076,0.65716,-0.0048246,1.0053e-021,4.646e-005,3.7321e-005,-0.016051,0.0001411,-2.0564e-022,1,0.19024,0.19024,-0.025,0
15.079,0.65828,-0.0047916,1.3865e-020,4.6433e-005,3.7292e-005,-0.016079,0.00014002,-1.9147e-021,1,0.19045,0.19045,-0.025,0
15.082,0.6594,-0.0047585,2.6728e-020,4.6406e-005,3.7263e-005,-0.016107,0.00013894,-3.6231e-021,1,0.19065,0.19065,-0.025,0
15.085,0.66052,-0.0047254,3.9597e-020,4.6379e-005,3.7234e-005,-0.016134,0.00013786,-5.331e-021,1,0.19085,0.19085,-0.025,0
15.088,0.66163,-0.0046923,5.2472e-020,4.6352e-005,3.7205e-005,-0.016162,0.00013678,-7.0385e-021,1,0.19106,0.19106,-0.025,0
15.091,0.66275,-0.0046592,6.5351e-020,4.6325e-005,3.7176e-005,-0.01619,0.0001357,-8.7454e-021,1,0.19127,0.19127,-0.025,0
15.093,0.66387,-0.0046261,7.8235e-020,4.6298e-005,3.7147e-005,-0.016217,0.00013462,-1.0452e-020,1,0.19147,0.19147,-0.025,0
15.096,0.66495,-0.0045855,7.7513e-020,4.6271e-005,3.7118e-005,-0.016243,0.00013328,-1.0341e-020,1,0.19168,0.19168,-0.025,0
15.099,0.666,-0.0045408,6.9227e-020,4.6243e-005,3.7089e-005,-0.016269,0.00013181,-9.2224e-021,1,0.19188,0.19188,-0.025,0
15.102,0.66705,-0.0044961,6.0939e-020,4.6216e-005,3.7061e-005,-0.016295,0.00013034,-8.1037e-021,1,0.19208,0.19208,-0.025,0
15.105,0.6681,-0.0044513,5.2647e-020,4.6188e-005,3.7032e-005,-0.01632,0.00012887,-6.9853e-021,1,0.19229,0.19229,-0.025,0
15.108,0.66915,-0.0044065,4.4351e-020,4.6161e-005,3.7003e-005,-0.016346,0.0001274,-5.8672e-021,1,0.1925,0.1925,-0.025,0
15.111,0.6702,-0.0043617,3.6052e-020,4.6133e-005,3.6974e-005,-0.016371,0.00012593,-4.7495e-021,1,0.1927,0.1927,-0.025,0
15.113,0.67125,-0.0043169,2.775e-020,4.6105e-005,3.6945e-005,-0.016397,0.00012446,-3.6321e-021,1,0.1929,0.1929,-0.025,0
15.116,0.6723,-0.0042721,1.9444e-020,4.6078e-005,3.6915e-005,-0.016422,0.00012299,-2.5149e-021,1,0.19311,0.19311,-0.025,0
15.119,0.67336,-0.0042272,1.1135e-020,4.605e-005,3.6886e-005,-0.016448,0.00012152,-1.3982e-021,1,0.19331,0.19331,-0.025,0
15.122,0.67441,-0.0041823,2.8229e-021,4.6022e-005,3.6857e-005,-0.016473,0.00012005,-2.8179e-022,1,0.19352,0.19352,-0.025,0
15.125,0.67538,-0.0041229,-1.2076e-020,4.5997e-005,3.683e-005,-0.016496,0.00011814,1.7169e-021,1,0.19373,0.19373,-0.025,0
15.128,0.67633,-0.0040597,-2.8615e-020,4.5973e-005,3.6803e-005,-0.016519,0.00011611,3.934e-021,1,0.19393,0.19393,-0.025,0
15.131,0.67728,-0.0039966,-4.5161e-020,4.5948e-005,3.6776e-005,-0.016541,0.00011409,6.1504e-021,1,0.19413,0.19413,-0.025,0
15.134,0.67823,-0.0039334,-6.1715e-020,4.5924e-005,3.6749e-005,-0.016563,0.00011207,8.3663e-021,1,0.19434,0.19434,-0.025,0
15.137,0.67918,-0.0038702,-7.8274e-020,4.5899e-005,3.6722e-005,-0.016586,0.00011005,1.0581e-020,1,0.19455,0.19455,-0.025,0
15.14,0.68014,-0.003807,-9.484e-020,4.5875e-005,3.6695e-005,-0.016608,0.00010803,1.2796e-020,1,0.19475,0.19475,-0.025,0
15.143,0.68109,-0.0037438,-1.1141e-019,4.585e-005,3.6668e-005,-0.01663,0.00010601,1.501e-020,1,0.19496,0.19496,-0.025,0
15.146,0.68204,-0.0036805,-1.2799e-019,4.5826e-005,3.6641e-005,-0.016652,0.00010399,1.7223e-020,1,0.19516,0.19516,-0.025,0
15.149,0.683,-0.0036172,-1.4458e-019,4.5801e-005,3.6614e-005,-0.016675,0.00010198,1.9435e-020,1,0.19536,0.19536,-0.025,0
15.152,0.68395,-0.0035539,-1.6117e-019,4.5777e-005,3.6587e-005,-0.016697,9.9958e-005,2.1647e-020,1,0.19557,0.19557,-0.025,0
15.155,0.68479,-0.0034602,-1.2971e-019,4.5745e-005,3.6556e-005,-0.016716,9.6789e-005,1.9969e-020,1,0.19578,0.19578,-0.025,0
15.159,0.68561,-0.0033624,-9.1853e-020,4.5712e-005,3.6523e-005,-0.016734,9.3468e-005,1.7774e-020,1,0.19598,0.19598,-0.025,0
15.162,0.68644,-0.0032647,-5.3976e-020,4.5679e-005,3.6491e-005,-0.016753,9.0148e-005,1.5579e-020,1,0.19618,0.19618,-0.025,0
15.165,0.68726,-0.0031668,-1.6081e-020,4.5647e-005,3.6459e-005,-0.016771,8.6828e-005,1.3385e-020,1,0.19639,0.19639,-0.025,0
15.168,0.68809,-0.003069,2.1826e-020,4.5614e-005,3.6426e-005,-0.01679,8.351e-005,1.1192e-020,1,0.19659,0.19659,-0.025,0
15.172,0.68891,-0.0029711,5.9749e-020,4.5581e-005,3.6394e-005,-0.016808,8.0193e-005,8.9996e-021,1,0.1968,0.1968,-0.025,0
15.175,0.68974,-0.0028732,9.7691e-020,4.5549e-005,3.6361e-005,-0.016827,7.6876e-005,6.8076e-021,1,0.19701,0.19701,-0.025,0
15.178,0.69056,-0.0027752,1.3565e-019,4.5516e-005,3.6329e-005,-0.016845,7.3561e-005,4.6164e-021,1,0.19721,0.19721,-0.025,0
15.182,0.69139,-0.0026772,1.7361e-019,4.5483e-005,3.6297e-005,-0.016863,7.0246e-005,2.4259e-021,1,0.19741,0.19741,-0.025,0
15.185,0.69222,-0.0025791,2.116e-019,4.545e-005,3.6264e-005,-0.016882,6.6933e-005,2.3586e-022,1,0.19762,0.19762,-0.025,0
15.189,0.69281,-0.002421,2.1595e-019,4.5426e-005,3.6237e-005,-0.016892,6.1667e-005,-5.4054e-024,1,0.19782,0.19782,-0.025,0
15.193,0.69337,-0.0022551,2.1602e-019,4.5402e-005,3.621e-005,-0.016902,5.6156e-005,1.0634e-024,1,0.19803,0.19803,-0.025,0
15.196,0.69393,-0.0020892,2.1609e-019,4.5379e-005,3.6183e-005,-0.016911,5.0645e-005,7.5306e-024,1,0.19824,0.19824,-0.025,0
15.2,0.69449,-0.0019232,2.1617e-019,4.5355e-005,3.6157e-005,-0.01692,4.5137e-005,1.3995e-023,1,0.19844,0.19844,-0.025,0
15.204,0.69506,-0.0017572,2.1624e-019,4.5332e-005,3.613e-005,-0.016929,3.963e-005,2.0458e-023,1,0.19864,0.19864,-0.025,0
15.208,0.69562,-0.001591,2.1631e-019,4.5308e-005,3.6103e-005,-0.016939,3.4124e-005,2.692e-023,1,0.19885,0.19885,-0.025,0
15.211,0.69618,-0.0014249,2.1638e-019,4.5285e-005,3.6077e-005,-0.016948,2.8621e-005,3.3379e-023,1,0.19906,0.19906,-0.025,0
15.215,0.69674,-0.0012586,2.1645e-019,4.5261e-005,3.605e-005,-0.016957,2.3119e-005,3.9836e-023,1,0.19926,0.19926,-0.025,0
15.219,0.69731,-0.0010923,2.1652e-019,4.5238e-005,3.6023e-005,-0.016967,1.7618e-005,4.6291e-023,1,0.19947,0.19947,-0.025,0
15.223,0.69787,-0.00092588,2.1659e-019,4.5214e-005,3.5996e-005,-0.016976,1.212e-005,5.2745e-023,1,0.19967,0.19967,-0.025,0
15.228,0.69826,-0.00064246,2.1678e-019,4.5179e-005,3.5964e-005,-0.016978,1.0539e-006,4.1474e-023,1,0.19987,0.19987,-0.025,0
15.232,0.69862,-0.00033216,2.1698e-019,4.5141e-005,3.593e-005,-0.016978,-1.1283e-005,2.6154e-023,1,0.20008,0.20008,-0.025,0
15.237,0.69897,-2.175e-005,2.1719e-019,4.5103e-005,3.5897e-005,-0.016979,-2.3614e-005,1.0839e-023,1,0.20029,0.20029,-0.025,0
15.242,0.69932,0.00028879,2.174e-019,4.5064e-005,3.5863e-005,-0.016979,-3.5942e-005,-4.4702e-024,1,0.20049,0.20049,-0.025,0
15.247,0.69968,0.00059945,2.1761e-019,4.5026e-005,3.583e-005,-0.01698,-4.8267e-005,-1.9775e-023,1,0.20069,0.20069,-0.025,0
15.252,0.70003,0.00091026,2.1782e-019,4.4988e-005,3.5796e-005,-0.01698,-6.0588e-005,-3.5077e-023,1,0.2009,0.2009,-0.025,0
15.257,0.70039,0.0012212,2.1803e-019,4.495e-005,3.5762e-005,-0.016981,-7.2905e-005,-5.0372e-023,1,0.2011,0.2011,-0.025,0
15.261,0.70074,0.0015322,2.1824e-019,4.4911e-005,3.5728e-005,-0.016981,-8.5219e-005,-6.5664e-023,1,0.20131,0.20131,-0.025,0
15.266,0.7011,0.0018434,2.1845e-019,4.4873e-005,3.5695e-005,-0.016982,-9.7529e-005,-8.0951e-023,1,0.20152,0.20152,-0.025,0
15.271,0.70145,0.0021547,2.1866e-019,4.4835e-005,3.5661e-005,-0.016982,-0.00010983,-9.6233e-023,1,0.20172,0.20172,-0.025,0
15.276,0.70105,0.0026397,2.2403e-019,4.4785e-005,3.5619e-005,-0.016952,-0.00012474,-8.1052e-022,1,0.20192,0.20192,-0.025,0
15.282,0.70027,0.0032134,2.3203e-019,4.4729e-005,3.5572e-005,-0.016907,-0.00014097,-1.8808e-021,1,0.20213,0.20213,-0.025,0
15.288,0.69949,0.0037873,2.4003e-019,4.4673e-005,3.5525e-005,-0.016862,-0.00015719,-2.9507e-021,1,0.20234,0.20234,-0.025,0
15.293,0.69871,0.0043615,2.4804e-019,4.4617e-005,3.5478e-005,-0.016817,-0.00017341,-4.0203e-021,1,0.20254,0.20254,-0.025,0
15.299,0.69793,0.0049359,2.5605e-019,4.4561e-005,3.5431e-005,-0.016772,-0.00018962,-5.0896e-021,1,0.20275,0.20275,-0.025,0
15.305,0.69714,0.0055105,2.6406e-019,4.4505e-005,3.5384e-005,-0.016727,-0.00020583,-6.1586e-021,1,0.20295,0.20295,-0.025,0
15.31,0.69636,0.0060853,2.7208e-019,4.4448e-005,3.5337e-005,-0.016682,-0.00022203,-7.2272e-021,1,0.20315,0.20315,-0.025,0
15.316,0.69558,0.0066604,2.801e-019,4.4392e-005,3.529e-005,-0.016637,-0.00023823,-8.2955e-021,1,0.20336,0.20336,-0.025,0
15.321,0.69479,0.0072357,2.8812e-019,4.4336e-005,3.5243e-005,-0.016592,-0.00025442,-9.3635e-021,1,0.20357,0.20357,-0.025,0
15.327,0.69401,0.0078113,2.9615e-019,4.428e-005,3.5195e-005,-0.016547,-0.0002706,-1.0431e-020,1,0.20377,0.20377,-0.025,0
15.334,0.69357,0.0087342,7.9149e-019,4.4316e-005,3.5229e-005,-0.016519,-0.0002817,-3.9878e-020,1,0.20398,0.20398,-0.025,0
15.343,0.69357,0.010114,1.9279e-018,4.4472e-005,3.5368e-005,-0.016512,-0.00028611,-1.0662e-019,1,0.20418,0.20418,-0.025,0
15.352,0.69358,0.011494,3.0648e-018,4.4628e-005,3.5508e-005,-0.016505,-0.00029051,-1.7335e-019,1,0.20438,0.20438,-0.025,0
15.362,0.69359,0.012875,4.2021e-018,4.4784e-005,3.5647e-005,-0.016498,-0.00029492,-2.4005e-019,1,0.20459,0.20459,-0.025,0
15.371,0.6936,0.014257,5.34e-018,4.4941e-005,3.5787e-005,-0.016491,-0.00029932,-3.0674e-019,1,0.2048,0.2048,-0.025,0
15.38,0.6936,0.015639,6.4783e-018,4.5097e-005,3.5926e-005,-0.016484,-0.00030372,-3.7341e-019,1,0.205,0.205,-0.025,0
